,date,Champion,weeks,event,season,attack,defense,difficulty,magic,main_role,partype,secondary_role,wait_rank_by_role,freqs,prob
1798,2014-04-29 00:00:00,Dr. Mundo,43.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,2.0,2.0,0.0
1799,2014-05-06 00:00:00,Dr. Mundo,44.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,2.0,2.0,0.0
1800,2014-05-13 00:00:00,Dr. Mundo,45.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,2.0,2.0,0.0
1801,2014-05-20 00:00:00,Dr. Mundo,46.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,2.0,2.0,0.0
1802,2014-05-27 00:00:00,Dr. Mundo,47.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.0
1803,2014-06-01 00:00:00,Dr. Mundo,47.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.0
1804,2014-06-08 00:00:00,Dr. Mundo,48.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.0
1805,2014-06-15 00:00:00,Dr. Mundo,49.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.0
1806,2014-06-22 00:00:00,Dr. Mundo,50.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.1
1807,2014-06-29 00:00:00,Dr. Mundo,51.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.1
1808,2014-07-06 00:00:00,Dr. Mundo,52.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.1
1809,2014-07-13 00:00:00,Dr. Mundo,53.714285714285715,0.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,2.0,0.1
1810,2014-07-20 00:00:00,Dr. Mundo,54.714285714285715,1.0,Season 4,5,7,5,6,Fighter,None,Tank,1.0,3.0,0.8
1811,2014-07-27 00:00:00,Dr. Mundo,1.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,30.0,3.0,0.0
1812,2014-08-03 00:00:00,Dr. Mundo,2.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,30.0,3.0,0.0
1813,2014-08-10 00:00:00,Dr. Mundo,3.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,27.0,3.0,0.0
1814,2014-08-17 00:00:00,Dr. Mundo,4.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,26.0,3.0,0.0
1815,2014-08-24 00:00:00,Dr. Mundo,5.0,0.0,Season 4,5,7,5,6,Fighter,None,Tank,24.0,3.0,0.0
1816,2014-09-01 00:00:00,Dr. Mundo,6.142857142857143,0.0,Season 4,5,7,5,6,Fighter,None,Tank,21.0,3.0,0.0
1817,2014-09-08 00:00:00,Dr. Mundo,7.142857142857143,0.0,Season 4,5,7,5,6,Fighter,None,Tank,19.0,3.0,0.0
1818,2014-09-15 00:00:00,Dr. Mundo,8.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,18.0,3.0,0.0
1819,2014-09-22 00:00:00,Dr. Mundo,9.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,15.0,3.0,0.0
1820,2014-09-29 00:00:00,Dr. Mundo,10.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,13.0,3.0,0.0
1821,2014-10-06 00:00:00,Dr. Mundo,11.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,11.0,3.0,0.0
1822,2014-10-13 00:00:00,Dr. Mundo,12.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,7.0,3.0,0.1
1823,2014-10-20 00:00:00,Dr. Mundo,13.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,5.0,3.0,0.1
1824,2014-10-27 00:00:00,Dr. Mundo,14.142857142857142,0.0,Season 4,5,7,5,6,Fighter,None,Tank,4.0,3.0,0.0
1825,2014-11-04 00:00:00,Dr. Mundo,15.285714285714286,0.0,Season 4,5,7,5,6,Fighter,None,Tank,4.0,3.0,0.0
1826,2014-11-11 00:00:00,Dr. Mundo,16.285714285714285,0.0,Season 4,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1827,2014-11-18 00:00:00,Dr. Mundo,17.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1828,2014-11-25 00:00:00,Dr. Mundo,18.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1829,2014-12-02 00:00:00,Dr. Mundo,19.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1830,2014-12-09 00:00:00,Dr. Mundo,20.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1831,2014-12-16 00:00:00,Dr. Mundo,21.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1832,2014-12-23 00:00:00,Dr. Mundo,22.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1833,2014-12-30 00:00:00,Dr. Mundo,23.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1834,2015-01-06 00:00:00,Dr. Mundo,24.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1835,2015-01-13 00:00:00,Dr. Mundo,25.285714285714285,0.0,Preseason 5,5,7,5,6,Fighter,None,Tank,2.0,3.0,0.0
1836,2013-02-05 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,9.5,0.0,0.0
1837,2013-02-12 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,10.0,0.0,0.0
1838,2013-02-19 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,11.0,0.0,0.0
1839,2013-02-26 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,11.5,0.0,0.0
1840,2013-03-05 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,12.5,0.0,0.0
1841,2013-03-12 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,13.5,0.0,0.0
1842,2013-03-19 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,14.0,0.0,0.0
1843,2013-03-26 00:00:00,Draven,-1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,14.5,0.0,0.0
1844,2013-04-02 00:00:00,Draven,-1.0,1.0,Season 3,9,3,8,1,Marksman,Mana,,16.0,1.0,1.0
1845,2013-04-09 00:00:00,Draven,1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,13.5,1.0,0.0
1846,2013-04-16 00:00:00,Draven,2.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,11.5,1.0,0.0
1847,2013-04-23 00:00:00,Draven,3.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,9.5,1.0,0.0
1848,2013-04-30 00:00:00,Draven,4.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,7.5,1.0,0.0
1849,2013-05-07 00:00:00,Draven,5.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,6.5,1.0,0.0
1850,2013-05-14 00:00:00,Draven,6.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,4.5,1.0,0.0
1851,2013-05-21 00:00:00,Draven,7.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,3.5,1.0,0.0
1852,2013-05-28 00:00:00,Draven,8.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,2.5,1.0,0.1
1853,2013-06-04 00:00:00,Draven,9.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,2.0,1.0,0.1
1854,2013-06-11 00:00:00,Draven,10.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,2.0,1.0,0.0
1855,2013-06-18 00:00:00,Draven,11.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,1.0,1.0,0.2
1856,2013-06-25 00:00:00,Draven,12.0,1.0,Season 3,9,3,8,1,Marksman,Mana,,1.0,2.0,0.8
1857,2013-07-02 00:00:00,Draven,1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,14.5,2.0,0.0
1858,2013-07-09 00:00:00,Draven,2.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,12.5,2.0,0.0
1859,2013-07-16 00:00:00,Draven,3.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,9.5,2.0,0.0
1860,2013-07-23 00:00:00,Draven,4.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,7.5,2.0,0.0
1861,2013-07-30 00:00:00,Draven,5.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,5.5,2.0,0.0
1862,2013-08-06 00:00:00,Draven,6.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,4.0,2.0,0.1
1863,2013-08-13 00:00:00,Draven,7.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,2.0,2.0,0.2
1864,2013-08-20 00:00:00,Draven,8.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,1.0,2.0,0.2
1865,2013-08-27 00:00:00,Draven,9.0,1.0,Season 3,9,3,8,1,Marksman,Mana,,1.0,3.0,0.9
1866,2013-09-03 00:00:00,Draven,1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,14.5,3.0,0.0
1867,2013-09-10 00:00:00,Draven,2.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,12.5,3.0,0.0
1868,2013-09-17 00:00:00,Draven,3.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,11.5,3.0,0.0
1869,2013-09-24 00:00:00,Draven,4.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,9.5,3.0,0.0
1870,2013-10-01 00:00:00,Draven,5.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,7.5,3.0,0.0
1871,2013-10-08 00:00:00,Draven,6.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,5.5,3.0,0.0
1872,2013-10-15 00:00:00,Draven,7.0,1.0,Season 3,9,3,8,1,Marksman,Mana,,3.5,4.0,0.6166666666666666
1873,2013-10-22 00:00:00,Draven,1.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,15.5,4.0,0.0
1874,2013-10-29 00:00:00,Draven,2.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,13.5,4.0,0.0
1875,2013-11-05 00:00:00,Draven,3.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,11.5,4.0,0.0
1876,2013-11-12 00:00:00,Draven,4.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,9.5,4.0,0.0
1877,2013-11-19 00:00:00,Draven,5.0,0.0,Season 3,9,3,8,1,Marksman,Mana,,7.5,4.0,0.0
1878,2013-11-26 00:00:00,Draven,6.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,5.5,4.0,0.0
1879,2013-12-03 00:00:00,Draven,7.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,3.5,4.0,0.6166666666666666
1880,2013-12-10 00:00:00,Draven,8.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,3.5,4.0,0.21666666666666665
1881,2013-12-17 00:00:00,Draven,9.0,1.0,Preseason 4,9,3,8,1,Marksman,Mana,,3.0,5.0,0.9
1882,2013-12-24 00:00:00,Draven,1.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,16.5,5.0,0.0
1883,2013-12-31 00:00:00,Draven,2.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,14.5,5.0,0.0
1884,2014-01-07 00:00:00,Draven,3.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,11.5,5.0,0.0
1885,2014-01-14 00:00:00,Draven,4.0,0.0,Preseason 4,9,3,8,1,Marksman,Mana,,9.5,5.0,0.0
1886,2014-01-21 00:00:00,Draven,5.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,7.5,5.0,0.0
1887,2014-01-28 00:00:00,Draven,6.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,5.5,5.0,0.1
1888,2014-02-04 00:00:00,Draven,7.0,1.0,Season 4,9,3,8,1,Marksman,Mana,,4.0,6.0,0.8
1889,2014-02-11 00:00:00,Draven,1.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,16.5,6.0,0.0
1890,2014-02-18 00:00:00,Draven,2.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,14.5,6.0,0.0
1891,2014-02-25 00:00:00,Draven,3.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,12.5,6.0,0.0
1892,2014-03-04 00:00:00,Draven,4.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,10.5,6.0,0.0
1893,2014-03-11 00:00:00,Draven,5.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,8.5,6.0,0.0
1894,2014-03-18 00:00:00,Draven,6.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,6.5,6.0,0.0
1895,2014-03-25 00:00:00,Draven,7.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,4.5,6.0,0.4
1896,2014-04-01 00:00:00,Draven,8.0,1.0,Season 4,9,3,8,1,Marksman,Mana,,2.0,7.0,0.75
1897,2014-04-08 00:00:00,Draven,1.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,16.5,7.0,0.0
1898,2014-04-15 00:00:00,Draven,2.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,14.5,7.0,0.0
1899,2014-04-22 00:00:00,Draven,3.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,12.5,7.0,0.0
1900,2014-04-29 00:00:00,Draven,4.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,10.5,7.0,0.0
1901,2014-05-06 00:00:00,Draven,5.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,9.5,7.0,0.0
1902,2014-05-13 00:00:00,Draven,6.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,7.5,7.0,0.0
1903,2014-05-20 00:00:00,Draven,7.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,7.0,7.0,0.0
1904,2014-05-27 00:00:00,Draven,8.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,5.0,7.0,0.0
1905,2014-06-01 00:00:00,Draven,8.714285714285714,0.0,Season 4,9,3,8,1,Marksman,Mana,,3.0,7.0,0.3
1906,2014-06-08 00:00:00,Draven,9.714285714285714,0.0,Season 4,9,3,8,1,Marksman,Mana,,2.0,7.0,0.0
1907,2014-06-15 00:00:00,Draven,10.714285714285714,1.0,Season 4,9,3,8,1,Marksman,Mana,,2.0,8.0,0.6
1908,2014-06-22 00:00:00,Draven,1.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,16.5,8.0,0.0
1909,2014-06-29 00:00:00,Draven,2.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,14.5,8.0,0.075
1910,2014-07-06 00:00:00,Draven,3.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,12.5,8.0,0.0
1911,2014-07-13 00:00:00,Draven,4.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,10.5,8.0,0.0
1912,2014-07-20 00:00:00,Draven,5.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,8.5,8.0,0.0
1913,2014-07-27 00:00:00,Draven,6.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,6.5,8.0,0.0
1914,2014-08-03 00:00:00,Draven,7.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,4.5,8.0,0.2
1915,2014-08-10 00:00:00,Draven,8.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,3.5,8.0,0.1
1916,2014-08-17 00:00:00,Draven,9.0,1.0,Season 4,9,3,8,1,Marksman,Mana,,3.0,9.0,0.7
1917,2014-08-24 00:00:00,Draven,1.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,16.0,9.0,0.0
1918,2014-09-01 00:00:00,Draven,2.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,14.0,9.0,0.0
1919,2014-09-08 00:00:00,Draven,3.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,12.0,9.0,0.0
1920,2014-09-15 00:00:00,Draven,4.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,10.0,9.0,0.0
1921,2014-09-22 00:00:00,Draven,5.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,8.0,9.0,0.0
1922,2014-09-29 00:00:00,Draven,6.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,6.0,9.0,0.1
1923,2014-10-06 00:00:00,Draven,7.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,4.0,9.0,0.0
1924,2014-10-13 00:00:00,Draven,8.142857142857142,1.0,Season 4,9,3,8,1,Marksman,Mana,,2.5,10.0,0.5
1925,2014-10-20 00:00:00,Draven,1.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,16.5,10.0,0.0
1926,2014-10-27 00:00:00,Draven,2.0,0.0,Season 4,9,3,8,1,Marksman,Mana,,13.5,10.0,0.0
1927,2014-11-04 00:00:00,Draven,3.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,11.5,10.0,0.0
1928,2014-11-11 00:00:00,Draven,4.142857142857143,0.0,Season 4,9,3,8,1,Marksman,Mana,,9.5,10.0,0.0
1929,2014-11-18 00:00:00,Draven,5.142857142857143,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,8.0,10.0,0.0
1930,2014-11-25 00:00:00,Draven,6.142857142857143,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,6.0,10.0,0.1
1931,2014-12-02 00:00:00,Draven,7.142857142857143,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,4.0,10.0,0.0
1932,2014-12-09 00:00:00,Draven,8.142857142857142,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,2.0,10.0,0.2
1933,2014-12-16 00:00:00,Draven,9.142857142857142,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,2.0,10.0,0.1
1934,2014-12-23 00:00:00,Draven,10.142857142857142,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,2.0,10.0,0.0
1935,2014-12-30 00:00:00,Draven,11.142857142857142,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,2.0,10.0,0.1
1936,2015-01-06 00:00:00,Draven,12.142857142857142,1.0,Preseason 5,9,3,8,1,Marksman,Mana,,1.0,11.0,0.8
1937,2015-01-13 00:00:00,Draven,1.0,0.0,Preseason 5,9,3,8,1,Marksman,Mana,,17.5,11.0,0.0
1938,2013-02-05 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,14.5,0.0,0.1
1939,2013-02-12 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,16.0,0.0,0.0
1940,2013-02-19 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,16.5,0.0,0.0
1941,2013-02-26 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,17.5,0.0,0.1
1942,2013-03-05 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,18.5,0.0,0.0
1943,2013-03-12 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,19.5,0.0,0.0
1944,2013-03-19 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,21.5,0.0,0.0
1945,2013-03-26 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,22.5,0.0,0.0
1946,2013-04-02 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,22.5,0.0,0.0
1947,2013-04-09 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,23.5,0.0,0.0
1948,2013-04-16 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,24.0,0.0,0.0
1949,2013-04-23 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,24.5,0.0,0.1
1950,2013-04-30 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,24.5,0.0,0.1
1951,2013-05-07 00:00:00,Elise,-1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,24.5,0.0,0.1
1952,2013-05-14 00:00:00,Elise,-1.0,1.0,Season 3,6,5,9,7,Mage,Mana,Fighter,25.0,1.0,0.8
1953,2013-05-21 00:00:00,Elise,1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,23.0,1.0,0.0
1954,2013-05-28 00:00:00,Elise,2.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,23.0,1.0,0.0
1955,2013-06-04 00:00:00,Elise,3.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,22.0,1.0,0.0
1956,2013-06-11 00:00:00,Elise,4.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,21.0,1.0,0.0
1957,2013-06-18 00:00:00,Elise,5.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,19.0,1.0,0.0
1958,2013-06-25 00:00:00,Elise,6.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,17.0,1.0,0.0
1959,2013-07-02 00:00:00,Elise,7.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,13.0,1.0,0.0
1960,2013-07-09 00:00:00,Elise,8.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,10.0,1.0,0.0
1961,2013-07-16 00:00:00,Elise,9.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,9.0,1.0,0.0
1962,2013-07-23 00:00:00,Elise,10.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,7.0,1.0,0.0
1963,2013-07-30 00:00:00,Elise,11.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,6.0,1.0,0.0
1964,2013-08-06 00:00:00,Elise,12.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,4.0,1.0,0.0
1965,2013-08-13 00:00:00,Elise,13.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,2.5,1.0,0.0
1966,2013-08-20 00:00:00,Elise,14.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,2.5,1.0,0.0
1967,2013-08-27 00:00:00,Elise,15.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,2.5,1.0,0.0
1968,2013-09-03 00:00:00,Elise,16.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,2.5,1.0,0.0
1969,2013-09-10 00:00:00,Elise,17.0,1.0,Season 3,6,5,9,7,Mage,Mana,Fighter,2.5,2.0,0.7
1970,2013-09-17 00:00:00,Elise,1.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,25.0,2.0,0.0
1971,2013-09-24 00:00:00,Elise,2.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,23.0,2.0,0.0
1972,2013-10-01 00:00:00,Elise,3.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,22.0,2.0,0.0
1973,2013-10-08 00:00:00,Elise,4.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,17.0,2.0,0.0
1974,2013-10-15 00:00:00,Elise,5.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,16.0,2.0,0.0
1975,2013-10-22 00:00:00,Elise,6.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,15.0,2.0,0.0
1976,2013-10-29 00:00:00,Elise,7.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,13.0,2.0,0.0
1977,2013-11-05 00:00:00,Elise,8.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,11.0,2.0,0.0
1978,2013-11-12 00:00:00,Elise,9.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,9.0,2.0,0.0
1979,2013-11-19 00:00:00,Elise,10.0,0.0,Season 3,6,5,9,7,Mage,Mana,Fighter,7.0,2.0,0.1
1980,2013-11-26 00:00:00,Elise,11.0,1.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,5.0,3.0,0.5
1981,2013-12-03 00:00:00,Elise,1.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,25.5,3.0,0.0
1982,2013-12-10 00:00:00,Elise,2.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,23.5,3.0,0.0
1983,2013-12-17 00:00:00,Elise,3.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,20.5,3.0,0.0
1984,2013-12-24 00:00:00,Elise,4.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,17.5,3.0,0.0
1985,2013-12-31 00:00:00,Elise,5.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,15.5,3.0,0.0
1986,2014-01-07 00:00:00,Elise,6.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,14.5,3.0,0.1
1987,2014-01-14 00:00:00,Elise,7.0,0.0,Preseason 4,6,5,9,7,Mage,Mana,Fighter,10.5,3.0,0.0
1988,2014-01-21 00:00:00,Elise,8.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,9.5,3.0,0.0
1989,2014-01-28 00:00:00,Elise,9.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,8.5,3.0,0.0
1990,2014-02-04 00:00:00,Elise,10.0,1.0,Season 4,6,5,9,7,Mage,Mana,Fighter,7.5,4.0,0.8
1991,2014-02-11 00:00:00,Elise,1.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,24.5,4.0,0.0
1992,2014-02-18 00:00:00,Elise,2.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,23.5,4.0,0.0
1993,2014-02-25 00:00:00,Elise,3.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,20.5,4.0,0.0
1994,2014-03-04 00:00:00,Elise,4.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,18.5,4.0,0.0
1995,2014-03-11 00:00:00,Elise,5.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,15.5,4.0,0.0
1996,2014-03-18 00:00:00,Elise,6.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,12.5,4.0,0.0
1997,2014-03-25 00:00:00,Elise,7.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,11.5,4.0,0.0
1998,2014-04-01 00:00:00,Elise,8.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,10.5,4.0,0.0
1999,2014-04-08 00:00:00,Elise,9.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,8.5,4.0,0.1
2000,2014-04-15 00:00:00,Elise,10.0,1.0,Season 4,6,5,9,7,Mage,Mana,Fighter,7.0,5.0,0.6
2001,2014-04-22 00:00:00,Elise,1.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,26.5,5.0,0.0
2002,2014-04-29 00:00:00,Elise,2.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,23.5,5.0,0.0
2003,2014-05-06 00:00:00,Elise,3.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,21.5,5.0,0.0
2004,2014-05-13 00:00:00,Elise,4.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,19.5,5.0,0.0
2005,2014-05-20 00:00:00,Elise,5.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,15.5,5.0,0.0
2006,2014-05-27 00:00:00,Elise,6.0,0.0,Season 4,6,5,9,7,Mage,Mana,Fighter,13.5,5.0,0.0
